FID,Shelf_stack,Sex,Diet,Level,Size,Batch,P_day,P2_day,L_day,L2_day,ZP,ZP2,ZL,ZL2,Ln,Wt,CI
LR492,J2,F,1,50,L,8,0.0405,0.00164025,0.00396,1.57E-05,0.195501438,-0.049152135,-0.790288091,-0.622630547,64.5,3.25,-0.062458179
LR493,J2,M,5,50,S,8,0.01638,0.000268304,0.01008,0.000101606,-1.013548074,-0.705652428,-0.090303978,-0.350747181,54.5,2.44,0.058552161
LR494,J2,F,2,100,L,8,0.08895,0.007912102,0.0195,0.00038025,2.658975018,3.376094523,1.186890595,0.895423901,70,4.43,0.049265948
LR495,J2,F,3,100,S,8,0.07224,0.005218618,0.0287,0.00082369,1.809343573,1.905102052,2.357421091,2.741897881,NA,NA,NA
LR496,J2,F,3,75,S,8,0.05418,0.002935472,0.021525,0.000463326,0.891070449,0.658207482,1.444534535,1.241350458,NA,NA,NA
LR497,J3,F,5,100,S,8,0.03276,0.001073218,0.02016,0.000406426,-0.198044186,-0.358825332,1.270863435,1.004420164,NA,NA,NA
LR498,J3,F,5,100,S,8,0.03276,0.001073218,0.02016,0.000406426,-0.198044186,-0.358825332,1.270863435,1.004420164,NA,NA,NA
LR499,J3,F,1,50,S,8,0.02025,0.000410062,0.00198,3.92E-06,-0.834123742,-0.720994732,-1.042206611,-0.671603914,NA,NA,NA
LR500,J3,M,4,50,L,8,0.02988,0.000892814,0.00351,1.23E-05,-0.431367785,-0.468705395,-0.916794552,-0.751447278,50,1.61,-0.148670292
LR501,J3,F,2,50,L,8,0.044475,0.001978026,0.00975,9.51E-05,0.397613048,0.135317479,-0.053617268,-0.292090302,NA,NA,NA
LR502,J3,M,2,100,L,8,0.12453,0.015507721,0.0273,0.00074529,3.650362906,5.076376094,2.075931591,2.53799831,53,2.14,-0.005103573
LR503,J3,M,5,75,L,8,0.03276,0.001073218,0.02016,0.000406426,-0.307169323,-0.400257825,1.177736355,1.017233692,54.5,2.66,0.144880245
LR504,J3,M,5,100,S,8,0.03276,0.001073218,0.02016,0.000406426,-0.307169323,-0.400257825,1.177736355,1.017233692,NA,NA,NA
LR505,K1,M,3,75,S,8,0.05418,0.002935472,0.021525,0.000463326,0.616556735,0.306305014,1.34945015,1.272591319,58,2.76,0.031164639
LR506,K1,F,3,100,S,8,0.07224,0.005218618,0.0287,0.00082369,1.809343573,1.905102052,2.357421091,2.741897881,NA,NA,NA
LR507,K1,F,4,75,L,8,0.05478,0.003000848,0.006435,4.14E-05,0.921577862,0.693911278,-0.475389941,-0.515501411,NA,NA,NA
LR508,K1,F,4,100,S,8,0.05976,0.003571258,0.00702,4.93E-05,1.174789388,1.005429303,-0.400959469,-0.482725915,NA,NA,NA
LR509,K1,F,1,50,L,8,0.0405,0.00164025,0.00396,1.57E-05,0.195501438,-0.049152135,-0.790288091,-0.622630547,57,2.59,0.009678113
LR510,K1,F,1,75,S,8,0.030375,0.000922641,0.00297,8.82E-06,-0.319311152,-0.441059952,-0.916247351,-0.651198344,NA,NA,NA
LR511,K1,F,1,100,L,8,0.081,0.006561,0.00792,6.27E-05,2.254751799,2.638217161,-0.286451051,-0.42673708,NA,NA,NA
LR512,K1,F,2,75,S,8,0.05337,0.002848357,0.0117,0.00013689,0.849885442,0.610631365,0.194484305,-0.117921552,NA,NA,NA
LR513,K2,F,5,100,S,8,0.03276,0.001073218,0.02016,0.000406426,-0.198044186,-0.358825332,1.270863435,1.004420164,58,2.14,-0.223260212
LR514,K2,F,3,50,S,8,0.03612,0.001304654,0.01435,0.000205923,-0.027202675,-0.232431185,0.53164798,0.169530275,50.5,2.1,0.092954068
LR515,K2,F,1,75,S,8,0.030375,0.000922641,0.00297,8.82E-06,-0.319311152,-0.441059952,-0.916247351,-0.651198344,NA,NA,NA
LR516,K2,M,4,75,S,8,0.03984,0.001587226,0.00468,2.19E-05,-0.001848105,-0.205236656,-0.769611299,-0.708443527,46.5,1.33,-0.164111709
LR517,K2,F,3,50,S,8,0.03612,0.001304654,0.01435,0.000205923,-0.027202675,-0.232431185,0.53164798,0.169530275,60,3.05,0.049037184
LR518,K2,M,4,50,S,8,0.02656,0.000705434,0.00312,9.73E-06,-0.574541012,-0.539799749,-0.965855636,-0.763051464,44,1.24,-0.100449116
LR519,K2,F,4,50,S,8,0.02988,0.000892814,0.00351,1.23E-05,-0.344479767,-0.457349373,-0.8475423,-0.636627756,NA,NA,NA
LR520,K2,F,1,75,S,8,0.030375,0.000922641,0.00297,8.82E-06,-0.319311152,-0.441059952,-0.916247351,-0.651198344,54,2.08,-0.078774601
LR521,K3,F,1,100,S,8,0.0405,0.00164025,0.00396,1.57E-05,0.195501438,-0.049152135,-0.790288091,-0.622630547,NA,NA,NA
LR522,K3,F,3,50,S,8,0.03612,0.001304654,0.01435,0.000205923,-0.027202675,-0.232431185,0.53164798,0.169530275,NA,NA,NA
LR523,K3,F,2,100,S,8,0.07116,0.005063746,0.0156,0.00024336,1.75443023,1.820521804,0.69068745,0.325417084,65,3.33,-0.05682745
LR524,K3,M,3,50,S,8,0.03612,0.001304654,0.01435,0.000205923,-0.162271118,-0.312448064,0.446851996,0.117409963,51,1.82,-0.073988348
LR525,K3,F,5,75,L,8,0.03276,0.001073218,0.02016,0.000406426,-0.198044186,-0.358825332,1.270863435,1.004420164,NA,NA,NA
LR526,K3,F,2,50,L,8,0.044475,0.001978026,0.00975,9.51E-05,0.397613048,0.135317479,-0.053617268,-0.292090302,59.5,3.04,0.066003437
LR527,K3,F,3,50,S,8,0.03612,0.001304654,0.01435,0.000205923,-0.027202675,-0.232431185,0.53164798,0.169530275,56.5,2.39,-0.049365554
LR528,K3,F,5,75,S,8,0.02457,0.000603685,0.01512,0.000228614,-0.61447037,-0.615251399,0.629616293,0.264015078,55,1.76,-0.290231766
LR529,K1,M,2,75,S,8,0.080055,0.006408803,0.01755,0.000308003,1.732402288,1.624130946,0.849404483,0.575527828,NA,NA,NA
LR530,K1,F,4,75,L,8,0.05478,0.003000848,0.006435,4.14E-05,0.921577862,0.693911278,-0.475389941,-0.515501411,54,2.08,-0.078774601
LR531,K1,F,2,75,S,8,0.05337,0.002848357,0.0117,0.00013689,0.849885442,0.610631365,0.194484305,-0.117921552,57,2.76,0.073250917
LR532,K1,M,4,75,S,8,0.03984,0.001587226,0.00468,2.19E-05,-0.001848105,-0.205236656,-0.769611299,-0.708443527,43,1.35,0.040176432
LR533,K1,F,4,100,S,8,0.05976,0.003571258,0.00702,4.93E-05,1.174789388,1.005429303,-0.400959469,-0.482725915,NA,NA,NA
LR534,K1,F,2,50,S,8,0.03558,0.001265936,0.0078,6.08E-05,-0.054659346,-0.253576247,-0.30171884,-0.434592006,62.5,3.29,0.025998014
LR535,K1,F,2,100,S,8,0.07116,0.005063746,0.0156,0.00024336,1.75443023,1.820521804,0.69068745,0.325417084,59,2.87,0.028879169
LR536,K1,F,5,100,L,8,0.04368,0.001907942,0.02688,0.000722534,0.357190726,0.097042502,2.125859623,2.320686619,NA,NA,NA
LR537,K2,M,5,100,L,8,0.04368,0.001907942,0.02688,0.000722534,0.163749843,-0.083552929,2.023096577,2.43587321,57,2.31,-0.104732238
LR538,K2,F,4,50,L,8,0.03652,0.00133371,0.00429,1.84E-05,-0.0068644,-0.216562831,-0.748301671,-0.611294119,NA,NA,NA
LR539,K2,M,1,100,L,8,0.0675,0.00455625,0.0066,4.36E-05,1.19097462,0.92124879,-0.528079807,-0.611247863,54,1.91,-0.164039252
LR540,K2,F,2,100,S,8,0.07116,0.005063746,0.0156,0.00024336,1.75443023,1.820521804,0.69068745,0.325417084,NA,NA,NA
LR541,K2,M,1,50,L,8,0.03375,0.001139063,0.0033,1.09E-05,-0.264476102,-0.375275395,-0.943212059,-0.757865326,53,1.83,-0.161593435
LR542,K2,M,4,75,L,8,0.04482,0.002008832,0.005265,2.77E-05,0.212911734,-0.04527398,-0.696019673,-0.68233422,52,1.51,-0.307705024
LR543,K2,F,2,100,L,8,0.08895,0.007912102,0.0195,0.00038025,2.658975018,3.376094523,1.186890595,0.895423901,63,2.33,-0.338303457
LR544,K2,M,1,75,L,8,0.050625,0.002562891,0.00495,2.45E-05,0.463249259,0.164943047,-0.735645933,-0.696774716,NA,NA,NA
LR545,K3,F,4,75,L,8,0.05478,0.003000848,0.006435,4.14E-05,0.921577862,0.693911278,-0.475389941,-0.515501411,NA,NA,NA
LR546,K3,M,1,50,L,8,0.03375,0.001139063,0.0033,1.09E-05,-0.264476102,-0.375275395,-0.943212059,-0.757865326,NA,NA,NA
LR547,K3,M,2,100,S,8,0.10674,0.011393428,0.0234,0.00054756,2.883178659,3.515361032,1.585320748,1.650619338,NA,NA,NA
LR548,K3,M,4,100,S,8,0.05312,0.002821734,0.00624,3.89E-05,0.570844801,0.263151371,-0.573366962,-0.631992416,NA,NA,NA
LR549,K3,M,5,75,L,8,0.03276,0.001073218,0.02016,0.000406426,-0.307169323,-0.400257825,1.177736355,1.017233692,NA,NA,NA
LR550,K3,F,5,75,S,8,0.02457,0.000603685,0.01512,0.000228614,-0.61447037,-0.615251399,0.629616293,0.264015078,NA,NA,NA
LR551,K3,M,3,100,S,8,0.07224,0.005218618,0.0287,0.00082369,1.395384588,1.172559628,2.252048304,2.889844319,57,3.11,0.192642963
LR552,K3,M,1,50,L,8,0.03375,0.001139063,0.0033,1.09E-05,-0.264476102,-0.375275395,-0.943212059,-0.757865326,46.5,1.46,-0.070854216
LR553,L1,F,2,100,S,8,0.07116,0.005063746,0.0156,0.00024336,1.75443023,1.820521804,0.69068745,0.325417084,NA,NA,NA
LR554,L1,F,5,75,L,8,0.03276,0.001073218,0.02016,0.000406426,-0.198044186,-0.358825332,1.270863435,1.004420164,61.5,2.99,-0.030584672
LR555,L1,M,5,50,S,8,0.01638,0.000268304,0.01008,0.000101606,-1.013548074,-0.705652428,-0.090303978,-0.350747181,NA,NA,NA
LR556,L1,F,1,50,S,8,0.02025,0.000410062,0.00198,3.92E-06,-0.834123742,-0.720994732,-1.042206611,-0.671603914,55,2.1,-0.11360823
LR557,L1,M,2,100,L,8,0.12453,0.015507721,0.0273,0.00074529,3.650362906,5.076376094,2.075931591,2.53799831,NA,NA,NA
LR558,L1,M,2,100,S,8,0.10674,0.011393428,0.0234,0.00054756,2.883178659,3.515361032,1.585320748,1.650619338,50.5,2.11,0.097704671
LR559,L1,M,3,75,S,8,0.05418,0.002935472,0.021525,0.000463326,0.616556735,0.306305014,1.34945015,1.272591319,52.5,2.26,0.072393024
LR560,L1,M,3,50,S,8,0.03612,0.001304654,0.01435,0.000205923,-0.162271118,-0.312448064,0.446851996,0.117409963,60,3.27,0.118685579
LR561,L2,F,5,50,S,8,0.01638,0.000268304,0.01008,0.000101606,-1.030896554,-0.798413031,-0.011630848,-0.264843318,64.5,2.89,-0.179856673
LR562,L2,F,3,75,S,8,0.05418,0.002935472,0.021525,0.000463326,0.891070449,0.658207482,1.444534535,1.241350458,NA,NA,NA
LR563,L2,F,1,100,S,8,0.0405,0.00164025,0.00396,1.57E-05,0.195501438,-0.049152135,-0.790288091,-0.622630547,56.5,2.33,-0.074790653
LR564,L2,F,4,75,S,8,0.04482,0.002008832,0.005265,2.77E-05,0.41515481,0.15214156,-0.624250885,-0.572502093,NA,NA,NA
LR565,L2,F,2,75,S,8,0.05337,0.002848357,0.0117,0.00013689,0.849885442,0.610631365,0.194484305,-0.117921552,62,2.74,-0.137494578
LR566,L2,F,3,100,S,8,0.07224,0.005218618,0.0287,0.00082369,1.809343573,1.905102052,2.357421091,2.741897881,67.5,3.63,-0.061894926
LR567,L2,F,2,50,S,8,0.03558,0.001265936,0.0078,6.08E-05,-0.054659346,-0.253576247,-0.30171884,-0.434592006,NA,NA,NA
LR568,L2,F,1,100,S,8,0.0405,0.00164025,0.00396,1.57E-05,0.195501438,-0.049152135,-0.790288091,-0.622630547,NA,NA,NA
LR569,L3,F,4,100,S,8,0.05976,0.003571258,0.00702,4.93E-05,1.174789388,1.005429303,-0.400959469,-0.482725915,52.5,2.55,0.19312157
LR570,L3,M,5,50,L,8,0.02184,0.000476986,0.01344,0.000180634,-0.77808849,-0.626475824,0.332376133,0.003917186,55.5,2.3,-0.044536149
LR571,L3,F,3,75,L,8,0.067725,0.004586676,0.02690625,0.000723946,1.579775292,1.559979555,2.129199452,2.326566155,NA,NA,NA
LR572,L3,M,2,75,L,8,0.0933975,0.008723093,0.020475,0.000419226,2.307790473,2.50220199,1.217362615,1.074677939,53,1.98,-0.082812557
LR573,L3,M,3,75,L,8,0.05418,0.002935472,0.021525,0.000463326,0.616556735,0.306305014,1.34945015,1.272591319,56,2.43,-0.011257299
LR574,L3,M,1,75,L,8,0.050625,0.002562891,0.00495,2.45E-05,0.463249259,0.164943047,-0.735645933,-0.696774716,56.5,2.29,-0.092107103
LR575,L3,F,4,75,S,8,0.04482,0.002008832,0.005265,2.77E-05,0.41515481,0.15214156,-0.624250885,-0.572502093,NA,NA,NA
LR576,L3,F,5,50,S,8,0.01638,0.000268304,0.01008,0.000101606,-1.030896554,-0.798413031,-0.011630848,-0.264843318,NA,NA,NA
LR577,L1,M,1,75,L,8,0.050625,0.002562891,0.00495,2.45E-05,0.463249259,0.164943047,-0.735645933,-0.696774716,NA,NA,NA
LR578,L1,M,1,50,L,8,0.03375,0.001139063,0.0033,1.09E-05,-0.264476102,-0.375275395,-0.943212059,-0.757865326,NA,NA,NA
LR579,L1,F,1,75,S,8,0.030375,0.000922641,0.00297,8.82E-06,-0.319311152,-0.441059952,-0.916247351,-0.651198344,NA,NA,NA
LR580,L1,F,4,50,S,8,0.02988,0.000892814,0.00351,1.23E-05,-0.344479767,-0.457349373,-0.8475423,-0.636627756,52.5,1.88,-0.111700012
LR581,L1,M,4,50,S,8,0.02656,0.000705434,0.00312,9.73E-06,-0.574541012,-0.539799749,-0.965855636,-0.763051464,46,1.24,-0.208017936
LR582,L1,F,3,100,L,8,0.0903,0.00815409,0.035875,0.001287016,2.727616697,3.508251434,3.270307646,4.671176708,NA,NA,NA
LR583,L1,F,4,100,L,8,0.07304,0.005334842,0.00858,7.36E-05,1.850020123,1.968575468,-0.202478211,-0.38139137,NA,NA,NA
LR584,L1,M,5,100,L,8,0.04368,0.001907942,0.02688,0.000722534,0.163749843,-0.083552929,2.023096577,2.43587321,58,2.85,0.063252953
LR585,L2,M,5,100,S,8,0.03276,0.001073218,0.02016,0.000406426,-0.307169323,-0.400257825,1.177736355,1.017233692,49,2.14,0.18478989
LR586,L2,M,4,75,S,8,0.03984,0.001587226,0.00468,2.19E-05,-0.001848105,-0.205236656,-0.769611299,-0.708443527,NA,NA,NA
LR587,L2,F,4,75,S,8,0.04482,0.002008832,0.005265,2.77E-05,0.41515481,0.15214156,-0.624250885,-0.572502093,58,1.63,-0.495486026
LR588,L2,F,5,75,S,8,0.02457,0.000603685,0.01512,0.000228614,-0.61447037,-0.615251399,0.629616293,0.264015078,NA,NA,NA
LR589,L2,M,2,100,S,8,0.10674,0.011393428,0.0234,0.00054756,2.883178659,3.515361032,1.585320748,1.650619338,NA,NA,NA
LR590,L2,M,4,50,S,8,0.02656,0.000705434,0.00312,9.73E-06,-0.574541012,-0.539799749,-0.965855636,-0.763051464,NA,NA,NA
LR591,L2,M,5,50,S,8,0.01638,0.000268304,0.01008,0.000101606,-1.013548074,-0.705652428,-0.090303978,-0.350747181,51.5,1.98,-0.013336972
LR592,L2,F,2,75,S,8,0.05337,0.002848357,0.0117,0.00013689,0.849885442,0.610631365,0.194484305,-0.117921552,58.5,2.51,-0.084555089
LR593,L3,F,5,50,L,8,0.02184,0.000476986,0.01344,0.000180634,-0.753279098,-0.684445526,0.415867246,0.06422746,NA,NA,NA
LR594,L3,M,1,50,S,8,0.02025,0.000410062,0.00198,3.92E-06,-0.846656391,-0.651867641,-1.10926496,-0.789143718,48,1.47,-0.140856926
LR595,L3,F,3,50,S,8,0.03612,0.001304654,0.01435,0.000205923,-0.027202675,-0.232431185,0.53164798,0.169530275,NA,NA,NA
LR596,L3,M,2,50,S,8,0.05337,0.002848357,0.0117,0.00013689,0.581625917,0.273252476,0.113488218,-0.192398526,50.5,1.75,-0.089367489
LR597,L3,M,3,50,S,8,0.03612,0.001304654,0.01435,0.000205923,-0.162271118,-0.312448064,0.446851996,0.117409963,58.5,2.94,0.073571739
LR598,L3,M,2,50,S,8,0.05337,0.002848357,0.0117,0.00013689,0.581625917,0.273252476,0.113488218,-0.192398526,NA,NA,NA
LR599,L3,F,3,100,S,8,0.07224,0.005218618,0.0287,0.00082369,1.809343573,1.905102052,2.357421091,2.741897881,NA,NA,NA
LR600,L3,M,4,100,S,8,0.05312,0.002821734,0.00624,3.89E-05,0.570844801,0.263151371,-0.573366962,-0.631992416,50,1.57,-0.173828851
LR001,A1,M,5,75,L,9,0.0323505,0.001046555,0.019908,0.000396328,-0.324828792,-0.410374106,1.146035347,0.971915567,53.5,2.21,-0.012265676
LR002,A1,F,5,50,S,9,0.0162435,0.000263851,0.009996,9.99E-05,-1.037836991,-0.800844948,-0.0223183,-0.271863783,68.5,4.04,0.008552825
LR003,A1,F,5,50,S,9,0.0162435,0.000263851,0.009996,9.99E-05,-1.037836991,-0.800844948,-0.0223183,-0.271863783,63.5,3.31,-0.012129432
LR004,A1,M,4,100,S,9,0.052622,0.002769075,0.0061815,3.82E-05,0.549368817,0.243171878,-0.580726125,-0.635253723,NA,NA,NA
LR005,A1,M,4,75,S,9,0.0394665,0.001557605,0.004636125,2.15E-05,-0.017955093,-0.21647524,-0.775130671,-0.710277704,54.5,2.27,-0.029119978
LR006,A1,F,5,50,S,9,0.0162435,0.000263851,0.009996,9.99E-05,-1.037836991,-0.800844948,-0.0223183,-0.271863783,NA,NA,NA
LR007,A1,F,2,75,L,9,0.066045375,0.004361992,0.01447875,0.000209634,1.494373603,1.437272878,0.548029045,0.184982794,71,4.51,0.034131009
LR008,A1,F,4,50,L,9,0.036105,0.001303571,0.00424125,1.80E-05,-0.02796536,-0.233022644,-0.75450421,-0.613025918,NA,NA,NA
LR009,A1,F,4,75,L,9,0.0541575,0.002933035,0.006361875,4.05E-05,0.889926421,0.656876563,-0.48469375,-0.519397645,51,1.41,-0.348891945
LR010,A1,M,5,50,L,9,0.021567,0.000465135,0.013272,0.000176146,-0.78986147,-0.630972244,0.311242127,-0.016224202,52,2.66,0.2400842
LR011,A2,M,1,50,S,9,0.02008125,0.000403257,0.0019635,3.86E-06,-0.853933645,-0.654449544,-1.111340621,-0.789435741,NA,NA,NA
LR012,A2,F,4,75,S,9,0.044322,0.00196444,0.0052065,2.71E-05,0.389833657,0.127897756,-0.631693932,-0.575052945,54.5,1.93,-0.191379807
LR013,A2,F,3,100,L,9,0.0889455,0.007911302,0.035336875,0.001248695,2.658746212,3.375657619,3.201841154,4.511608944,68.5,4.52,0.120820126
LR014,A2,F,4,50,S,9,0.029548,0.000873084,0.003471,1.20E-05,-0.361360536,-0.468124518,-0.852504331,-0.637761607,NA,NA,NA
LR015,A2,M,1,75,S,9,0.030121875,0.000907327,0.00294525,8.67E-06,-0.420937055,-0.463198979,-0.987838776,-0.767808117,NA,NA,NA
LR016,A2,F,5,50,S,9,0.0162435,0.000263851,0.009996,9.99E-05,-1.037836991,-0.800844948,-0.0223183,-0.271863783,66,2.95,-0.218271402
LR017,A2,F,3,75,S,9,0.05350275,0.002862544,0.021255938,0.000451815,0.856635207,0.618379312,1.410301353,1.193418918,NA,NA,NA
LR018,A2,M,5,100,S,9,0.032487,0.001055405,0.019992,0.00039968,-0.318942303,-0.407016303,1.156602349,0.986958779,NA,NA,NA
LR019,A2,M,4,100,S,9,0.052622,0.002769075,0.0061815,3.82E-05,0.549368817,0.243171878,-0.580726125,-0.635253723,NA,NA,NA
LR020,A2,F,5,100,S,9,0.032487,0.001055405,0.019992,0.00039968,-0.211925059,-0.368553546,1.24948853,0.976329975,NA,NA,NA
LR021,A3,M,4,50,L,9,0.029631,0.000877996,0.00348075,1.21E-05,-0.442105777,-0.474327533,-0.920474133,-0.752365039,NA,NA,NA
LR022,A3,M,2,100,L,9,0.12319575,0.015177193,0.0270075,0.000729405,3.592824087,4.950969569,2.039135778,2.466709102,NA,NA,NA
LR023,A3,M,2,100,L,9,0.12319575,0.015177193,0.0270075,0.000729405,3.592824087,4.950969569,2.039135778,2.466709102,58,3.04,0.116278726
LR024,A3,M,5,75,S,9,0.02436525,0.000593665,0.014994,0.00022482,-0.669188433,-0.582206329,0.527865684,0.20221652,55.5,2.3,-0.058838776
LR025,A3,F,1,75,L,9,0.06024375,0.003629309,0.0058905,3.47E-05,1.199385989,1.037132696,-0.544667534,-0.543446694,NA,NA,NA
LR026,A3,M,1,75,S,9,0.030121875,0.000907327,0.00294525,8.67E-06,-0.420937055,-0.463198979,-0.987838776,-0.767808117,NA,NA,NA
LR027,A3,F,3,100,L,9,0.0889455,0.007911302,0.035336875,0.001248695,2.658746212,3.375657619,3.201841154,4.511608944,NA,NA,NA
LR028,A3,M,4,50,L,9,0.029631,0.000877996,0.00348075,1.21E-05,-0.442105777,-0.474327533,-0.920474133,-0.752365039,NA,NA,NA
LR029,A3,F,4,50,L,9,0.036105,0.001303571,0.00424125,1.80E-05,-0.02796536,-0.233022644,-0.75450421,-0.613025918,59.5,2.31,-0.218502534
LR030,A3,F,3,50,L,9,0.04447275,0.001977825,0.017668437,0.000312174,0.397498645,0.135207707,0.953857948,0.611957,NA,NA,NA
LR031,A1,F,2,50,S,9,0.035357625,0.001250162,0.00775125,6.01E-05,-0.065966156,-0.262190902,-0.30792138,-0.437748717,NA,NA,NA
LR032,A1,F,5,50,L,9,0.021567,0.000465135,0.013272,0.000176146,-0.767159971,-0.690917713,0.394492342,0.045539531,NA,NA,NA
LR033,A1,M,2,50,L,9,0.061597875,0.003794298,0.01350375,0.000182351,0.936448632,0.632154516,0.340395733,0.011622794,NA,NA,NA
LR034,A1,M,4,50,S,9,0.026311,0.000692269,0.00309075,9.55E-06,-0.585279004,-0.544794718,-0.969535218,-0.763866724,57,2.19,-0.170692213
LR035,A1,F,2,75,S,9,0.053036437,0.002812864,0.011626875,0.000135184,0.832925202,0.591247572,0.185180496,-0.125025297,58.5,2.68,-0.029990274
LR036,A1,F,3,100,S,9,0.071337,0.005088968,0.02834125,0.000803226,1.763429917,1.834296295,2.311776763,2.656686255,NA,NA,NA
LR037,A1,F,1,75,L,9,0.06024375,0.003629309,0.0058905,3.47E-05,1.199385989,1.037132696,-0.544667534,-0.543446694,NA,NA,NA
LR038,A1,M,5,50,L,9,0.021567,0.000465135,0.013272,0.000176146,-0.78986147,-0.630972244,0.311242127,-0.016224202,NA,NA,NA
LR039,A2,F,2,50,S,9,0.035357625,0.001250162,0.00775125,6.01E-05,-0.065966156,-0.262190902,-0.30792138,-0.437748717,65.5,3,-0.183543436
LR040,A2,M,4,50,S,9,0.026311,0.000692269,0.00309075,9.55E-06,-0.585279004,-0.544794718,-0.969535218,-0.763866724,49,1.26,-0.367094157
LR041,A2,M,1,100,S,9,0.0401625,0.001613026,0.003927,1.54E-05,0.012059535,-0.195447808,-0.864336931,-0.737529614,NA,NA,NA
LR042,A2,M,3,75,S,9,0.05350275,0.002862544,0.021255938,0.000451815,0.58735069,0.278635204,1.315602782,1.220931888,52.5,1.83,-0.156477132
LR043,A2,F,3,75,L,9,0.066709125,0.004450107,0.026502656,0.000702391,1.528122429,1.485395124,2.077849551,2.23681163,NA,NA,NA
LR044,A2,F,1,100,S,9,0.0401625,0.001613026,0.003927,1.54E-05,0.178341019,-0.064019979,-0.794486733,-0.62371443,NA,NA,NA
LR045,A2,F,2,75,S,9,0.053036437,0.002812864,0.011626875,0.000135184,0.832925202,0.591247572,0.185180496,-0.125025297,51,1.99,-0.004347011
LR046,A2,M,1,75,S,9,0.030121875,0.000907327,0.00294525,8.67E-06,-0.420937055,-0.463198979,-0.987838776,-0.767808117,NA,NA,NA
LR047,A3,M,2,100,L,9,0.12319575,0.015177193,0.0270075,0.000729405,3.592824087,4.950969569,2.039135778,2.466709102,NA,NA,NA
LR048,A3,M,5,100,L,9,0.043134,0.001860542,0.026544,0.000704584,0.140203885,-0.101537091,1.980828566,2.35531663,57,2.54,-0.022429676
LR049,A3,M,1,75,L,9,0.050371875,0.002537326,0.00492525,2.43E-05,0.452333378,0.155243361,-0.738759425,-0.697871542,54.5,2.28,-0.024724367
LR050,A3,F,5,50,S,9,0.0162435,0.000263851,0.009996,9.99E-05,-1.037836991,-0.800844948,-0.0223183,-0.271863783,NA,NA,NA
LR051,A3,M,4,75,L,9,0.0444465,0.001975491,0.005221125,2.73E-05,0.196804746,-0.057923979,-0.701539045,-0.684399071,NA,NA,NA
LR052,A3,M,4,75,S,9,0.0394665,0.001557605,0.004636125,2.15E-05,-0.017955093,-0.21647524,-0.775130671,-0.710277704,56,1.99,-0.224748649
LR053,A3,F,3,75,S,9,0.05350275,0.002862544,0.021255938,0.000451815,0.856635207,0.618379312,1.410301353,1.193418918,NA,NA,NA
LR054,A3,M,1,100,L,9,0.0671625,0.004510801,0.006567,4.31E-05,1.176420112,0.904004861,-0.53223113,-0.613197825,NA,NA,NA
LR055,B1,F,5,50,L,9,0.021567,0.000465135,0.013272,0.000176146,-0.767159971,-0.690917713,0.394492342,0.045539531,NA,NA,NA
LR056,B1,M,3,100,L,9,0.071337,0.005088968,0.02834125,0.000803226,1.356443195,1.12336877,2.206918396,2.79800533,57,2.67,0.027484716
LR057,B1,M,5,50,L,9,0.021567,0.000465135,0.013272,0.000176146,-0.78986147,-0.630972244,0.311242127,-0.016224202,57,2.16,-0.184485535
LR058,B1,F,1,50,S,9,0.02008125,0.000403257,0.0019635,3.86E-06,-0.842703952,-0.724711147,-1.044305932,-0.671874864,NA,NA,NA
LR059,B1,F,2,75,S,9,0.053036437,0.002812864,0.011626875,0.000135184,0.832925202,0.591247572,0.185180496,-0.125025297,NA,NA,NA
LR060,B1,M,1,75,S,9,0.030121875,0.000907327,0.00294525,8.67E-06,-0.420937055,-0.463198979,-0.987838776,-0.767808117,NA,NA,NA
LR061,B1,M,1,75,L,9,0.050371875,0.002537326,0.00492525,2.43E-05,0.452333378,0.155243361,-0.738759425,-0.697871542,NA,NA,NA
LR062,B1,M,4,100,L,9,0.059262,0.003511985,0.0069615,4.85E-05,0.83571527,0.525041375,-0.482603956,-0.589246267,50,1.54,-0.214032758
LR063,B1,F,2,50,L,9,0.04403025,0.001938663,0.0096525,9.32E-05,0.374999428,0.113820163,-0.066022346,-0.299967297,NA,NA,NA
LR064,B1,M,4,50,L,9,0.029631,0.000877996,0.00348075,1.21E-05,-0.442105777,-0.474327533,-0.920474133,-0.752365039,51,1.84,-0.082716078
LR065,B2,F,2,50,L,9,0.04403025,0.001938663,0.0096525,9.32E-05,0.374999428,0.113820163,-0.066022346,-0.299967297,NA,NA,NA
LR066,B2,F,4,100,L,9,0.07221,0.005214284,0.0084825,7.20E-05,1.807818202,1.902735125,-0.21488329,-0.388318562,NA,NA,NA
LR067,B2,F,3,100,L,9,0.0889455,0.007911302,0.035336875,0.001248695,2.658746212,3.375657619,3.201841154,4.511608944,NA,NA,NA
LR068,B2,M,1,100,L,9,0.0671625,0.004510801,0.006567,4.31E-05,1.176420112,0.904004861,-0.53223113,-0.613197825,NA,NA,NA
LR069,B2,M,5,50,L,9,0.021567,0.000465135,0.013272,0.000176146,-0.78986147,-0.630972244,0.311242127,-0.016224202,NA,NA,NA
LR070,B2,M,2,100,L,9,0.12319575,0.015177193,0.0270075,0.000729405,3.592824087,4.950969569,2.039135778,2.466709102,51,1.83,-0.088165683
LR071,B2,M,4,75,S,9,0.0394665,0.001557605,0.004636125,2.15E-05,-0.017955093,-0.21647524,-0.775130671,-0.710277704,46,1.19,-0.275366435
